threshold,precision,recall,f1
0.47984281182289124,0.017963994635303827,0.9980297331183952,0.03529273873528319
0.4801073372364044,0.017964052550979284,0.9980297331183952,0.03529285050676243
0.4802962839603424,0.01797923933491012,0.9980297331183952,0.03532215904580702
0.48119959235191345,0.017976070626500425,0.9978506179473401,0.03531593175903243
0.4813567101955414,0.017976128630477782,0.9978506179473401,0.03531604369755349
0.48136138916015625,0.017976186634829465,0.9978506179473401,0.035316155636784176
0.4823310971260071,0.017976244639555484,0.9978506179473401,0.03531626757672447
0.48248812556266785,0.017973075880583916,0.9976715027762851,0.035310040192322326
0.48283764719963074,0.017973133875646564,0.9976715027762851,0.03531015211358829
0.4828399419784546,0.01797319187108349,0.9976715027762851,0.035310264035563754
0.483001172542572,0.017973249866894695,0.9976715027762851,0.035310375958248756
0.48311254382133484,0.01797330786308018,0.9976715027762851,0.03531048788164326
0.48320600390434265,0.01797527995611063,0.9976715027762851,0.03531429369927121
0.48329493403434753,0.01797533796539828,0.9976715027762851,0.03531440564750328
0.48340922594070435,0.017975395975060347,0.9976715027762851,0.03531451759644513
0.4837398827075958,0.017975511995507735,0.9976715027762851,0.03531474149645815
0.4839246869087219,0.017975570006293063,0.9976715027762851,0.03531485344752933
0.48408085107803345,0.017975744040895626,0.9976715027762851,0.035315189305001674
0.4841148257255554,0.017975802053178683,0.9976715027762851,0.03531530125891206
0.48441165685653687,0.017975860065836183,0.9976715027762851,0.03531541321353228
0.4846372902393341,0.01797591807886813,0.9976715027762851,0.03531552516886233
0.48474258184432983,0.017975976092274526,0.9976715027762851,0.035315637124902204
0.48483285307884216,0.017976034106055375,0.9976715027762851,0.03531574908165192
0.48490846157073975,0.017972864814623568,0.9974923876052302,0.03530952066902409
0.4851779341697693,0.017973386865130208,0.9974923876052302,0.035310528137197934
0.4855038821697235,0.01797344487261414,0.9974923876052302,0.03531064008165499
0.48558902740478516,0.017973502880472496,0.9974923876052302,0.03531075202682184
0.485653817653656,0.017973734915650286,0.9974923876052302,0.03531119981458729
0.48603296279907227,0.01797379292538084,0.9974923876052302,0.0353113117633032
0.48604342341423035,0.017973850935485848,0.9974923876052302,0.035311423712728954
0.4861011803150177,0.01797390894596531,0.9974923876052302,0.035311535662864546
0.48611074686050415,0.017973966956819232,0.9974923876052302,0.03531164761371
0.4863690733909607,0.01797431502980657,0.9974923876052302,0.03531231933368983
0.48683369159698486,0.017972885732730794,0.9973132724341752,0.03530944879818075
0.48700690269470215,0.017972943747397507,0.9973132724341752,0.03530956075589807
0.4871079623699188,0.01797300176243875,0.9973132724341752,0.03530967271432538
0.48713448643684387,0.017969947868751918,0.9971341572631202,0.03530366699743378
0.4871596097946167,0.01797000587487169,0.9971341572631202,0.03530377893859311
0.4872208535671234,0.017970063881365943,0.9971341572631202,0.03530389088046232
0.48724666237831116,0.01797029591108787,0.9971341572631202,0.0353043386550382
0.48728102445602417,0.017970353919454594,0.9971341572631202,0.03530445060045697
0.4872888922691345,0.017970411928195824,0.9971341572631202,0.035304562546585656
0.48740798234939575,0.01797058595666658,0.9971341572631202,0.0353048983892314
0.4877559244632721,0.017967473901001348,0.9969550420920652,0.035298780430031075
